cartodb_id,the_geom,the_geom_webmercator,objectid,id,datetimeoccur,weekday,location,districtoccur,psa,stopcode,stoptype,inside_or_outside,gender,race,age,individual_frisked,individual_searched,individual_arrested,individual_contraband,vehicle_frisked,vehicle_searched,vehicle_contraband,vehicle_contraband_list,individual_contraband_list,mvc_code,mvc_reason,mvc_code_sec,mvc_code_sec_reason,point_x,point_y,on_hin
117107,0101000020E6100000594FADBE3ACA52C0A7FABE4D39064440,0101000020110F000086FD6BA7A8EA5FC1BA13F3AACC965241,125764,665118,2018-06-05T19:22:00Z,TUESDAY,5600 BLOCK MATTHEWS ST,14,1,2701,pedestrian,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.1598355,40.04862377,False
1135803,0101000020E610000056394072E3CE52C0616387C64DF84340,0101000020110F0000463DD39392F25FC1DB5E342D5E875241,1190897,59459131,2022-01-27T02:00:00Z,WEDNESDAY,5700 BLOCK PENTRIDGE AVE,12,4,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.23263222,39.93987352,False
1002137,0101000020E6100000527A09C293CE52C014D2D866FCF54340,0101000020110F00002C5302380BF25FC10B8B88FACC845241,1065171,1194988,2019-08-01T01:24:00Z,WEDNESDAY,6400 BLOCK buist,12,3,2702,vehicle,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,0,1,0,,,,,,,-75.22776843,39.92176519,False
1819289,0101000020E61000008D90AABBACC852C0452FA358EE014440,0101000020110F00005577499704E85FC1A47620B409925241,1935917,75522057,2022-05-12T22:26:00Z,THURSDAY,500 BLOCK w hunting park ave,25,1,2702,vehicle,Outside,Male,Black - Non-Latino,35.0,0,0,0,0,0,0,0,,,4524E1,"while on patrol traveling eb on w hunting park ave, police observed above veh traveling with dark window tints preventing officers from viewing occupants inside vehicle, in violation of pa mvc. upon veh stop and further investigation, ncic/pcic checks neg for stolen veh status or wants. During car stop, backseat passenger was removed from veh due to passenger refusing to heed to police commands to keep hands visible and to stop reaching around. Upon taking the passenger and frisking the passenge",,,-75.13554279,40.01508625,True
1073862,0101000020E61000003A39A69B82CD52C00DD8FE635BFA4340,0101000020110F000010C2003F3BF05FC173CE1079A4895241,1126311,939921,2019-02-04T22:43:00Z,MONDAY,4400 BLOCK S SANSOM ST,18,3,2701,pedestrian,Outside,Male,White - Non-Latino,29.0,1,0,0,0,0,0,0,,,,,,,-75.21109668,39.95591401,False
1374247,0101000020E6100000BAD1CFED88CE52C03530871723F84340,0101000020110F000058061BD3F8F15FC104AB64E52E875241,1444680,629709,2018-05-06T21:40:00Z,SUNDAY,5600 BLOCK SPRINGFIELD AVE,12,4,2702,vehicle,Outside,Male,Black - Non-Latino,61.0,0,0,0,0,0,0,0,,,,,,,-75.22710748,39.93857092,True
6792,0101000020E610000092B89E5396CE52C06D7594DE92F74340,0101000020110F0000C9DDFA940FF25FC19620DB258F865241,6371,935337,2019-02-01T21:35:00Z,FRIDAY,5800 BLOCK KINGSESSING AVE,12,3,2702,vehicle,Outside,Male,White - Non-Latino,38.0,0,0,0,0,0,0,0,,,,,,,-75.22792521,39.9341696,True
1097721,0101000020E61000000E7A1D0EDECE52C0E73A4B9802F74340,0101000020110F00007396866B89F25FC1E91A2D5AEF855241,1180105,973023,2019-02-28T00:40:00Z,WEDNESDAY,6100 BLOCK Upland,12,1,2701,pedestrian,Outside,Male,Black - Non-Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.23230316,39.92976669,False
1440905,0101000020E610000034A29329CFCA52C032B59D9DA9FE4340,0101000020110F0000111595C1A4EB5FC19AD7D8006A8E5241,1532469,72130104,2022-04-21T00:42:00Z,WEDNESDAY,22ND AND DAUPHIN,22,2,2702,vehicle,Outside,Male,Black - Non-Latino,30.0,0,0,0,0,0,0,0,,,3112A31,POLICE OBSERVED THE ABOVE DRIVER DISREGARD THE STEADY RED SIGNAL AT THE ABOVE LOCATION. PCIC/NCIC NEG. DRIVER WARNED.,,,-75.16889419,39.98955126,False
2348483,0101000020E6100000102518D6E6C452C0D231AD6E71054440,0101000020110F0000E56009EB9BE15FC1213BFEECEE955241,2500478,871153,2018-12-13T21:50:00Z,THURSDAY,1400 BLOCK MAGEE AVE,02,1,2702,vehicle,Outside,Female,White - Latino,39.0,0,0,0,0,0,0,0,,,,,,,-75.07658913,40.04252418,False
2578627,0101000020E61000001D2D7BD07BCE52C0C07528B7ABF64340,0101000020110F00006E75578CE2F15FC12D389B218F855241,2736099,1101710,2019-05-30T21:31:00Z,THURSDAY,6100 BLOCK GRAYS AVE,12,3,2702,vehicle,Outside,Male,Black - Non-Latino,24.0,0,0,0,0,0,0,0,,,,,,,-75.22630703,39.92711534,False
739643,0101000020E61000002998CEDAAFCB52C051C50923A8F74340,0101000020110F000096292E6B22ED5FC1E68640B4A6865241,770389,50708298,2021-11-27T23:00:00Z,SATURDAY,2300 BLOCK Reed Street,17,3,2702,vehicle,Outside,Female,Black - Non-Latino,61.0,0,1,1,1,0,0,1,,,,,,,-75.18260832,39.93481863,False
918064,0101000020E6100000E2EC941687C752C0FA3A573168FF4340,0101000020110F00003F043DCE11E65FC1B0AEFC443D8F5241,980987,849889,2018-11-24T01:25:00Z,FRIDAY,700 BLOCK e clearfield,24,2,2701,pedestrian,Outside,Female,White - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.11762013,39.99536721,False
279213,0101000020E61000006C46A38E50C952C0364604460BF74340,0101000020110F0000E8B1D9DC1AE95FC17D78D6F6F8855241,277872,1368667,2019-12-05T22:10:00Z,THURSDAY,water and reed st,03,2,2702,vehicle,Outside,Female,Black - Non-Latino,66.0,0,0,0,0,0,0,0,,,,,,,-75.14554182,39.93003154,False
1259587,0101000020E6100000F5241BD50ACA52C0CE3251A5E2024440,0101000020110F00000B841D4557EA5FC1969604A118935241,1347482,1127875,2019-06-15T17:25:00Z,SATURDAY,1900 BLOCK W WINGOHOCKING,39,2,2701,pedestrian,Outside,Male,Black - Non-Latino,30.0,1,0,0,0,0,0,0,,,,,,,-75.15691116,40.02254168,False
1307589,0101000020E6100000581334FB76C952C03375D33D1DFF4340,0101000020110F0000A4363F215CE95FC17D1DEB2DEA8E5241,1393098,1469445,2020-03-08T23:04:00Z,SUNDAY,GERMANTOWN AVE  /  LEHIGH AVE,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,28.0,0,1,1,0,1,0,0,,,,,,,-75.14788704,39.99307988,False
828134,0101000020E61000000FFED179C5CE52C0397A3EFBF8FA4340,0101000020110F0000A0026EAB5FF25FC1F663A815538A5241,884307,71366834,2022-04-15T21:30:00Z,FRIDAY,55TH  /   MARKET ST,18,2,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,3112A31,"ABOVE VEHICLE WAS TRAVELING N/B ON 55TH ST, PROCEEDED TO DISREGARD THE RED LIGHT SIGNAL AT ABOVE LOCATION. VEHICLE WAS TOPPED, INVESTIGATED, THEN RELEASED WITH A VERBAL WARNING.",,,-75.23080297,39.96072331,True
2371312,0101000020E6100000E67D778684CA52C0280D983484F94340,0101000020110F00003EC13BFA25EB5FC125BDED10B6885241,2526906,51846794,2021-12-05T23:34:00Z,SUNDAY,Broad and Walnut St,09,1,2702,vehicle,Outside,Female,White - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.1643387,39.94934708,False
2461566,0101000020E61000008C8794F25CCB52C0E5BE30F463FE4340,0101000020110F0000F4FFB19795EC5FC1801491C81C8E5241,2597715,1337123,2019-11-11T00:00:00Z,SUNDAY,2600 BLOCK W DIAMOND ST,22,2,2702,vehicle,Outside,Male,White - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.17754807,39.98742534,True
51865,0101000020E6100000EEEE01BAAFC652C05D1B647103014440,0101000020110F0000925F03FEA3E45FC1FF77FA3905915241,53019,114789284,2023-10-27T03:19:00Z,THURSDAY,1200 BLOCK E LUZERNE,24,1,2702,vehicle,Outside,Male,Black - Non-Latino,18.0,1,1,1,1,1,0,0,,,,,,,-75.1044755,40.00791757,True
1731795,0101000020E6100000B33742507FC952C0B3655474FF024440,0101000020110F00000AB674486AE95FC15A32529438935241,1852933,1382005,2019-12-16T18:20:00Z,MONDAY,4600 BLOCK n broad st,35,2,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,1,1,0,0,0,0,,,,,,,-75.1483956,40.02342085,False
2307234,0101000020E61000003F10CDFA1CC952C09F6162DA54F84340,0101000020110F0000CD10CE40C3E85FC1E4ED360466875241,2456711,846719,2018-11-19T22:15:00Z,MONDAY,500 BLOCK S CHRISTOPHER COLUMBUS BLVD,06,1,2702,vehicle,Outside,Male,Black - Non-Latino,50.0,0,0,0,0,0,0,0,,,,,,,-75.14239378,39.94008951,True
1599630,0101000020E610000073BF9E0A53CA52C00587F6353BFF4340,0101000020110F00000B029FECD1EA5FC1F97714670B8F5241,1709374,725694,2018-07-29T00:20:00Z,SATURDAY,1800 BLOCK W GLENWOOD AVE,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.16131845,39.99399446,False
690243,0101000020E6100000B7D9B3426CC552C0657692842F024440,0101000020110F0000C20B798D7EE25FC11F2DADF951925241,716432,1100851,2019-05-30T02:19:00Z,WEDNESDAY,4700 BLOCK griscom st,15,1,2701,pedestrian,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,0,0,0,,,,,,,-75.0847327,40.01707512,False
1466781,0101000020E6100000123A01B0AEC752C013A00150A0034440,0101000020110F000070E8AB1155E65FC11552D5FCEA935241,1569098,781883,2018-09-17T21:55:00Z,MONDAY,rising sun and ashdale,35,2,2702,vehicle,Outside,Male,Black - Non-Latino,33.0,0,0,0,0,0,0,0,,,,,,,-75.12003708,40.02832985,True
1466781,0101000020E6100000123A01B0AEC752C013A00150A0034440,0101000020110F000070E8AB1155E65FC11552D5FCEA935241,1569098,781883,2018-09-17T21:55:00Z,MONDAY,rising sun and ashdale,35,2,2702,vehicle,Outside,Male,Black - Non-Latino,33.0,0,0,0,0,0,0,0,,,,,,,-75.12003708,40.02832985,True
1940402,0101000020E61000009A6B033DF5CE52C0CBCC165AE7F84340,0101000020110F0000DF2D8CCCB0F25FC171A3DB4C08885241,2072567,1354031,2019-11-23T05:00:00Z,SATURDAY,56th and Thomas,12,4,2702,vehicle,Outside,Male,Black - Non-Latino,39.0,0,0,0,0,0,0,0,,,,,,,-75.23371815,39.9445603,False
2655529,0101000020E61000002E192A73B1CB52C01470B65687F44340,0101000020110F00009607D12025ED5FC1AF519CE02F835241,2838956,1134262,2019-06-21T01:18:00Z,THURSDAY,3200 BLOCK 20th st,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,26.0,1,0,0,0,0,1,0,,,,,,,-75.18270568,39.91038021,False
1259329,0101000020E6100000CECB38782CCA52C02305C377EA024440,0101000020110F00001549F66790EA5FC1DDC0D44D21935241,1349335,704006,2018-07-10T23:32:00Z,TUESDAY,2000 BLOCK w WINGOHOCKING ST,39,2,2701,pedestrian,Outside,Male,Black - Non-Latino,46.0,0,1,1,0,0,0,0,,,,,,,-75.15896421,40.02278039,False
685752,0101000020E6100000DDF3572316CA52C0F7A9AE6CB4024440,0101000020110F00005BDC44796AEA5FC11C6A2E5EE5925241,729865,114727213,2023-05-26T23:20:00Z,FRIDAY,4400 BLOCK germantown,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,21.0,0,0,0,0,1,0,0,,,3714(a),Careless Driving,,,-75.1576012,40.02113112,False
1722508,0101000020E6100000CB39A916EECA52C0CB5A75E37EFF4340,0101000020110F0000D7FA8B49D9EB5FC17D0D296E568F5241,1832848,749165,2018-08-19T02:10:00Z,SATURDAY,2700 BLOCK 24TH ST,39,3,2702,vehicle,Outside,Male,Unknown,58.0,0,0,0,0,0,0,0,,,,,,,-75.17078177,39.99605983,False
2136637,0101000020E6100000837834406FCF52C0C37064D4EBFA4340,0101000020110F0000F9E5A90C80F35FC1DF070B83448A5241,2272046,84740106,2022-07-07T22:07:00Z,THURSDAY,100 BLOCK S 60TH ST,18,1,2702,vehicle,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,4303B,POLICE OBSERVED LISTED VEHICLE TRAVELING NORTH ON 60TH ST WITHOUT FUNCTIONING REAR PASSENGER AND CENTER BRAKE LIGHTS. POLICE STOPPED VEHICLE FOR INVESTIGATION. NCIC/PCIC NO WANTS. VERBAL WARNING GIVEN.,,,-75.24116521,39.96032195,False
1954211,0101000020E61000002E18BF9DC2CA52C0988C00FA3FFF4340,0101000020110F00003A2BF7718FEB5FC1F55099AF108F5241,2062298,1340693,2019-11-13T15:20:00Z,WEDNESDAY,2600 BLOCK N 22ND ST,22,2,2702,vehicle,Outside,Female,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.16812843,39.99413991,False
1592327,0101000020E61000008B4FA6766BC452C0DD9FA4232D064440,0101000020110F00005EAF605BCAE05FC149E7F12BBF965241,1693121,68775363,2022-03-30T03:25:00Z,TUESDAY,7100 BLOCK CASTOR AVE,02,3,2702,vehicle,Outside,Male,Black - Non-Latino,26.0,0,0,0,0,0,1,0,,,4524E1,OBSERVED VEHICLE N/B AT LOCATION WITH HEAVILY TINTED WINDOWS INCLUDING THE FRONT WIND SCREEN.  VEHICLE HAD LICENSE PLATE COVER THAT PROHIBITED SEEING WHAT STATE THE VEHICLE WAS REGISTERED IN,,,-75.06905905,40.04825254,True
948781,0101000020E610000012818F6611C652C037022B6608014440,0101000020110F0000A997450F97E35FC1BE76D0B80A915241,1016425,114707968,2023-04-15T17:34:00Z,SATURDAY,1700 BLOCK HUNTING PARK AVE,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,64.0,0,0,0,0,0,0,0,,,NA,Other,,,-75.09481205,40.00806882,False
1888123,0101000020E61000007A88678579CF52C0D1A8651044F94340,0101000020110F0000519F9F7E91F35FC15AE0E2016F885241,2016667,1003964,2019-03-22T02:17:00Z,THURSDAY,900 BLOCK S 59TH ST,18,1,2701,pedestrian,Outside,Male,Black - Non-Latino,51.0,0,0,0,0,0,0,0,,,,,,,-75.24179206,39.94738965,False
331276,0101000020E61000007F25E35A25CE52C0F130274785F94340,0101000020110F0000D18634B04FF15FC11D2B1A41B7885241,353132,1487084,2020-04-03T00:30:00Z,THURSDAY,600 BLOCK S 49th,18,3,2701,pedestrian,Outside,Male,Black - Non-Latino,18.0,0,0,0,0,0,0,0,,,,,,,-75.22102997,39.94937982,False
2430472,0101000020E6100000488AC8B0CACF52C0605D706138FB4340,0101000020110F00003A597D5E1BF45FC1EFD1B555998A5241,2586377,6455080,2021-01-21T19:39:00Z,THURSDAY,0 BLOCK COBBS CREEK PKWY,18,1,2702,vehicle,Outside,Female,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.24674625,39.9626581,True
2430472,0101000020E6100000488AC8B0CACF52C0605D706138FB4340,0101000020110F00003A597D5E1BF45FC1EFD1B555998A5241,2586377,6455080,2021-01-21T19:39:00Z,THURSDAY,0 BLOCK COBBS CREEK PKWY,18,1,2702,vehicle,Outside,Female,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.24674625,39.9626581,True
2430472,0101000020E6100000488AC8B0CACF52C0605D706138FB4340,0101000020110F00003A597D5E1BF45FC1EFD1B555998A5241,2586377,6455080,2021-01-21T19:39:00Z,THURSDAY,0 BLOCK COBBS CREEK PKWY,18,1,2702,vehicle,Outside,Female,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.24674625,39.9626581,True
2532486,0101000020E61000003EB190B141C652C0C83E4CEB04FF4340,0101000020110F0000014D1417E9E35FC1CC1C6937CF8E5241,2705011,1493175,2020-04-18T00:45:00Z,FRIDAY,3500 BLOCK CEDAR ST,24,3,2701,pedestrian,Outside,Male,White - Non-Latino,41.0,0,0,1,0,0,0,0,,,,,,,-75.09775962,39.99233762,False
1536615,0101000020E6100000E071610FF3C452C03DACC313F2024440,0101000020110F000082C171AEB0E15FC1EFCB45BE29935241,1635773,1280596,2019-09-29T02:20:00Z,SATURDAY,1700 BLOCK BRIDGE STREET,15,1,2702,vehicle,Outside,Female,Black - Non-Latino,26.0,0,0,0,0,0,0,0,,,,,,,-75.07733521,40.02301261,True
1583573,0101000020E61000005A07EEDDF2CA52C0F55DD750E6FD4340,0101000020110F00007D526467E1EB5FC147E52D85918D5241,1688689,601570,2018-04-14T13:50:00Z,SATURDAY,1900 BLOCK N CROSKEY ST,22,1,2701,pedestrian,Outside,Male,Black - Non-Latino,26.0,1,0,0,0,0,0,0,,,,,,,-75.17107342,39.98359118,False
706789,0101000020E610000041335F90BACA52C0734BAB2171FF4340,0101000020110F0000E26983C481EB5FC1F0B0D92D478F5241,759062,916356,2019-01-18T23:20:00Z,FRIDAY,2700 BLOCK N 22ND ST,39,1,2702,vehicle,Outside,Male,Black - Non-Latino,54.0,0,1,0,0,0,1,0,,,,,,,-75.1676,39.9956,False
1890117,0101000020E610000049852D4DBCC252C0FE82175C770A4440,0101000020110F0000847722FCEDDD5FC136D738E9819B5241,2014545,1035675,2019-04-13T00:10:00Z,FRIDAY,9200 BLOCK BUSTLETON AVE,07,2,2702,vehicle,Outside,Male,White - Latino,40.0,0,0,0,0,0,0,0,,,,,,,-75.04274301,40.08176757,False
348325,0101000020E6100000A9A3E36A64C752C0D0C09F4C69FF4340,0101000020110F00001740FBE9D6E55FC16E81097F3E8F5241,374215,114809948,2023-12-14T23:25:00Z,THURSDAY,3100 BLOCK Kensington ave,24,2,2702,vehicle,Outside,Male,White - Latino,16.0,0,0,0,0,0,0,0,,,NA,Other,,,-75.115504,39.99540098,True
2005936,0101000020E61000007301BBDC98CB52C06479B2F6D2F64340,0101000020110F0000CB48165DFBEC5FC1A3785E99BA855241,2139660,1340447,2019-11-13T05:08:00Z,WEDNESDAY,1900 BLOCK NORWOOD,01,1,2702,vehicle,Outside,Male,Unknown,54.0,0,0,0,0,0,0,0,,,,,,,-75.18120497,39.9283131,False
1230617,0101000020E6100000FA52EC2600C452C07D59DAA939064440,0101000020110F00000DC1E21314E05FC1B0C22311CD965241,1323058,1206687,2019-08-08T13:20:00Z,THURSDAY,2200 BLOCK COTTMAN AVE,02,3,2702,vehicle,Outside,Female,Black - Non-Latino,24.0,0,0,0,0,0,0,0,,,,,,,-75.06250928,40.04863475,False
121362,0101000020E6100000CFDC01A625CF52C0DD3C384CF2F94340,0101000020110F0000E1794B0703F35FC18C4E3F0930895241,126952,1143121,2019-06-26T23:45:00Z,WEDNESDAY,5700 BLOCK HAZEL,18,1,2701,pedestrian,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.23667288,39.95270684,True
451361,0101000020E61000005B31339E0ECA52C0B8D0F0C146FF4340,0101000020110F0000E20738B35DEA5FC1B7B90A34188F5241,491009,1103378,2019-05-31T22:00:00Z,FRIDAY,1500 BLOCK w LEHIGH,39,3,2702,vehicle,Outside,Male,Black - Non-Latino,19.0,0,0,0,0,0,0,0,,,,,,,-75.15714221,39.99434685,False
954534,0101000020E6100000636FD69E21CA52C058F8C0AF8D054440,0101000020110F0000ADA34BFA7DEA5FC176533B450E965241,999818,1270404,2019-09-21T22:13:00Z,SATURDAY,5800 BLOCK E WISTER ST,35,3,2702,vehicle,Outside,Male,Black - Non-Latino,19.0,1,0,0,0,0,1,0,,,,,,,-75.15830203,40.04338643,False
1233887,0101000020E610000089D4B48B29C952C0984B0DE1D6004440,0101000020110F00000ED90A99D8E85FC1516D68D0D3905241,1314751,569757,2018-03-18T23:00:00Z,SUNDAY,900 BLOCK VENANGO ST,25,1,2702,vehicle,Outside,Male,Black - Non-Latino,31.0,0,0,0,0,0,0,0,,,,,,,-75.14316075,40.00655759,True
2350115,0101000020E6100000818758B304CB52C05CD3D580B5FD4340,0101000020110F0000DDDC35B2FFEB5FC1FD0A8D6A5B8D5241,2498777,1226552,2019-08-22T01:00:00Z,WEDNESDAY,23rd and montgomery,22,3,2702,vehicle,Outside,Male,Black - Non-Latino,22.0,0,0,0,0,0,0,0,,,,,,,-75.1721619,39.98210154,False
215415,0101000020E6100000C86A4648D5CE52C01D639B1298FB4340,0101000020110F0000B188BD847AF25FC17E540A5F038B5241,244503,1506719,2020-05-09T23:50:00Z,SATURDAY,56th and VINE ST,19,1,2702,vehicle,Outside,Female,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.23176772,39.96557838,True
1418048,0101000020E61000009E20B94E46CF52C026007B5C06FA4340,0101000020110F000023E4CF803AF35FC10A46D14346895241,1521780,1078280,2019-05-14T16:20:00Z,TUESDAY,5800 BLOCK LARCHWOOD AVE,18,1,2702,vehicle,Outside,Female,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.23866623,39.95331913,False
1767895,0101000020E61000000A6B42DE9BCA52C09CA73AE466FE4340,0101000020110F000093F7B7A04DEB5FC188A82F0A208E5241,1867713,76920728,2022-05-21T23:25:00Z,SATURDAY,20th and susquehanna,22,1,2702,vehicle,Outside,Male,Black - Non-Latino,26.0,0,0,0,0,1,0,0,,,3112A31,vehicle traveling south on 20th street and disregarded red light at susquehanna. vehicle disregaded atleast 1 more redlights before pulling over for police.  upon pulling over police observed operator leaning towards floor dipping out of view. at that time police frisked immediate area of where male was reaching with negative results. verbal warning given.,,,-75.16576344,39.987515,False
1276875,0101000020E61000000EB024B399CF52C0454A715DCAFB4340,0101000020110F00004D814027C8F35FC1F9BA1E1A3B8B5241,1350813,28324149,2021-06-20T22:56:00Z,SUNDAY,300 BLOCK N 62nd Street,19,2,2702,vehicle,Outside,Male,Black - Non-Latino,23.0,0,0,0,0,0,0,0,,,,,,,-75.24375609,39.96711319,True
2171388,0101000020E6100000FECA31F671C952C0FEB5BC723D084440,0101000020110F000064AC879A53E95FC17102EA6109995241,2317925,636186,2018-05-12T01:45:00Z,FRIDAY,1900 BLOCK plymouth,14,1,2702,vehicle,Outside,Male,Black - Non-Latino,20.0,0,0,0,0,0,1,0,,,,,,,-75.14758067,40.06437525,False
171539,0101000020E61000009FC94096ACC952C0D99900CB63014440,0101000020110F0000844A3A2FB7E95FC17E18141070915241,180757,1140801,2019-06-25T17:55:00Z,TUESDAY,1400 BLOCK W BUTLER ST,39,2,2702,vehicle,Outside,Female,Black - Non-Latino,52.0,0,0,0,0,0,0,0,,,,,,,-75.15115887,40.01085794,False
436604,0101000020E6100000B858B4ADE4C952C0D036ABFC3A014440,0101000020110F0000AF6C337616EA5FC1E4E4ABD042915241,472389,36674561,2021-08-20T01:18:00Z,THURSDAY,1600 BLOCK W ERIE AVE,39,3,2702,vehicle,Outside,Female,Black - Non-Latino,45.0,0,0,0,0,0,0,0,,,,,,,-75.15458243,40.00961264,True
779816,0101000020E6100000C48AC703D9C952C029809C0FD3FF4340,0101000020110F00002D884EA602EA5FC1FF564CBFB38F5241,822256,26637689,2021-06-08T23:57:00Z,TUESDAY,3000 BLOCK n broad st,39,3,2702,vehicle,Outside,Female,Black - Non-Latino,41.0,0,0,0,0,0,0,0,,,,,,,-75.15387053,39.99862857,False
75583,0101000020E61000002032FEE0B0C452C0ABE300139B014440,0101000020110F0000DE0E184440E15FC15A3ED95CAD915241,82076,1450780,2020-02-19T23:44:00Z,WEDNESDAY,wakeling / torresdale,15,1,2702,vehicle,Outside,Female,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.07329583,40.01254499,True
1575704,0101000020E6100000436746FDBDCA52C0216B15163FFD4340,0101000020110F00009B84059687EB5FC1BB11CD2AD88C5241,1675151,794243,2018-09-29T02:22:00Z,FRIDAY,2000 BLOCK OXFORD STREET,22,3,2702,vehicle,Outside,Female,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.16784603,39.97848774,False
1622504,0101000020E6100000A442E9C904CB52C08A4E9ECBB7FF4340,0101000020110F0000BF388AD8FFEB5FC1610AE784958F5241,1735779,504947,2018-01-21T02:54:00Z,SATURDAY,2500 BLOCK W SOMERSET STREET,39,3,2701,pedestrian,Outside,Male,Black - Non-Latino,34.0,0,0,0,0,0,0,0,,,,,,,-75.17216728,39.99779649,False
1769002,0101000020E6100000B4EB7B6089C952C0E9972DFE5B004440,0101000020110F00000F1A6F607BE95FC14C551A904B905241,1862943,624618,2018-05-02T23:55:00Z,WEDNESDAY,3300 BLOCK GERMANTOWN AVE,25,4,2702,vehicle,Outside,Male,Black - Non-Latino,18.0,0,0,0,0,0,0,0,,,,,,,-75.14900982,40.0028074,False
2014632,0101000020E61000009167D11AC7CB52C0D54287C802F74340,0101000020110F0000C61845E949ED5FC15819998FEF855241,2144397,1212469,2019-08-12T04:50:00Z,MONDAY,1800 BLOCK POINT BREEZE AV,01,1,2702,vehicle,Outside,Male,Black - Non-Latino,38.0,0,0,0,0,0,0,0,,,,,,,-75.18402739,39.92977244,True
1705450,0101000020E61000000EB3231714C552C0F7585DFBC0024440,0101000020110F00002FCE66C9E8E15FC19EA35B4BF3925241,1792872,1369137,2019-12-06T02:35:00Z,THURSDAY,5100 BLOCK frankford ave,15,1,2702,vehicle,Outside,Male,White - Non-Latino,52.0,0,0,0,0,0,0,0,,,,,,,-75.07935122,40.02151434,True
1433542,0101000020E6100000A39FDB116FC952C07E3AFD24E7FF4340,0101000020110F00002C67FEB04EE95FC108D95D03CA8F5241,1526171,1318836,2019-10-27T21:00:00Z,SUNDAY,glennwood / germantown,25,4,2702,vehicle,Outside,Male,White - Latino,24.0,0,0,0,0,0,1,0,,,,,,,-75.14740416,39.99924146,True
292426,0101000020E6100000473271CCEEC952C0BDF760E7E0FB4340,0101000020110F0000A35DD4A627EA5FC11E5A1A14548B5241,317000,1387998,2019-12-21T23:12:00Z,SATURDAY,1100 BLOCK PARRISH STREET,06,1,2702,vehicle,Outside,Male,White - Latino,35.0,0,0,0,0,0,0,0,,,,,,,-75.15520011,39.96780102,False
222688,0101000020E610000059905EBB11CB52C0CB06A1D52CFF4340,0101000020110F0000393AC8D415EC5FC18BF92077FB8E5241,237177,1336118,2019-11-10T01:58:00Z,SATURDAY,2500 BLOCK N 25TH ST,22,2,2702,vehicle,Outside,Male,Black - Non-Latino,32.0,0,0,0,0,0,0,0,,,,,,,-75.17295727,39.99355574,False
481190,0101000020E61000000A4CA7755BCA52C0164A47B5DFFA4340,0101000020110F00003F862939E0EA5FC15F36AE14378A5241,516547,114742341,2023-07-02T23:17:00Z,SUNDAY,400 BLOCK n broad st,06,1,2702,vehicle,Outside,Male,Asian,55.0,0,0,0,0,0,0,0,,,3331(b),Improper Left Turn,,,-75.16183225,39.95995203,True
2334973,0101000020E610000035A5690E98C952C00DFC0BB138024440,0101000020110F00009065A74F94E95FC149F70B265C925241,2487913,941505,2019-02-06T05:30:00Z,WEDNESDAY,4200 BLOCK BROAD ST,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,49.0,0,0,0,0,0,0,0,,,,,,,-75.14990578,40.01735508,False
1322754,0101000020E6100000ECFA05BBA1CA52C0FF27FBBEEA034440,0101000020110F00004FCAEA9557EB5FC1FD28E18B3D945241,1406107,68318485,2022-03-26T15:54:00Z,SATURDAY,germantown Ave and Collom st,14,2,2701,pedestrian,Outside,Male,Black - Non-Latino,28.0,0,0,0,0,0,0,0,,,,,,,-75.16612125,40.03060137,False
1140438,0101000020E61000008F2A370FAFC952C0F9E968EA2F014440,0101000020110F00006EC86062BBE95FC10D49F18936915241,1226006,1132103,2019-06-19T12:03:00Z,WEDNESDAY,1400 BLOCK WEST ERIE,39,2,2702,vehicle,Outside,Male,Black - Non-Latino,29.0,0,0,0,0,0,0,0,,,,,,,-75.15130978,40.00927477,True
